build_year,facades,garden,living_area,locality_name,number_rooms,postal_code,price,property_id,property_type,property_url,state,swimming_pool,terrace
1969,2,0,100,Ganshoren,2,1083,229000,vbd38111,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd38111,Normal,0,1
2015,2,0,29,Brussels,1,1000,150000,rbu64197,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbu64197,Normal,0,0
,1,0,76,Ganshoren,2,1083,215000,vbd42948,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd42948,,0,1
2024,3,0,90,Turnhout,2,2300,305000,rbu36070,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu36070,New,0,1
2008,2,0,77,Brussels,2,1000,287500,rbu64473,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbu64473,Fully renovated,0,0
1965,4,0,114,Ganshoren,3,1083,289000,vbd45416,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd45416,Normal,0,1
1972,3,0,148,Turnhout,4,2300,245000,rbu60897,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60897,Normal,0,1
2015,,0,76,Brussels,1,1000,225000,rwc41104,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rwc41104,Normal,0,
1965,,0,88,Ganshoren,2,1083,254000,vbd45665,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd45665,,0,1
2021,2,0,126,Turnhout,3,2300,436100,rbu60898,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60898,New,0,1
2000,2,0,74,Brussels,2,1000,260000,vbd02599,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd02599,Normal,0,0
2007,2,0,64,Turnhout,1,2300,225000,rbu60905,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60905,New,0,0
1951,2,0,98,Ganshoren,2,1083,298000,vbd46788,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd46788,Excellent,0,1
1969,2,0,102,Turnhout,2,2300,195000,rbu60911,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60911,Normal,0,1
2019,2,0,90,Brussels,2,1000,335000,vbd12617,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd12617,Excellent,0,0
,,0,94,Ganshoren,2,1083,260000,vbd47951,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd47951,,0,1
,,0,158,Turnhout,2,2300,285000,rbu60914,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60914,Normal,0,1
,2,0,98,Brussels,2,1000,360000,vbd13198,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd13198,Excellent,0,1
1970,2,0,102,Ganshoren,3,1083,230000,vbd48359,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd48359,Normal,0,1
1960,2,0,75,Ganshoren,2,1083,259000,vbd48975,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd48975,Normal,0,1
1958,4,0,62,Brussels,2,1000,250000,vbd17576,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd17576,Normal,0,1
1970,2,0,125,Turnhout,3,2300,239500,rbu60915,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60915,Normal,0,1
1947,2,0,87,Ganshoren,2,1083,249000,vbd49072,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd49072,To be renovated,0,1
1900,2,0,80,Brussels,1,1000,595000,vbd21090,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd21090,Excellent,0,0
2016,3,0,129,Turnhout,2,2300,479000,rbu60916,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60916,Excellent,0,1
1965,2,0,110,Ganshoren,3,1083,299000,vbd49125,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd49125,,0,1
2008,2,0,100,Brussels,3,1000,247000,vbd23317,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd23317,To renovate,0,0
1969,3,0,95,Turnhout,2,2300,165000,rbu60918,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60918,Normal,0,0
2004,,0,119,Jette,3,1090,340000,vbd27111,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd27111,Normal,0,1
,,0,55,Brussels,1,1000,199000,vbd25739,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd25739,Normal,0,0
1986,2,0,96,Turnhout,2,2300,199000,rbu60929,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60929,Normal,0,1
2004,3,0,97,Turnhout,2,2300,214000,rbu60932,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60932,Normal,0,1
,2,0,80,Brussels,2,1000,235000,vbd29373,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd29373,Excellent,0,0
,2,0,67,Jette,1,1090,199000,vbd35004,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd35004,,0,0
1977,,0,49,Brussels,1,1000,300000,vbd31352,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd31352,,0,0
1986,2,0,140,Turnhout,2,2300,199000,rbu60933,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60933,Normal,0,1
,2,0,113,Jette,2,1090,225000,vbd35073,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd35073,,0,1
1897,2,0,77,Brussels,1,1000,299000,vbd35342,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd35342,Normal,0,0
1971,2,0,61,Jette,1,1090,195000,vbd45273,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd45273,Excellent,0,1
2015,2,0,107,Turnhout,2,2300,299000,rbu60936,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60936,Normal,0,1
1964,2,0,73,Jette,2,1090,205000,vbd45801,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd45801,Normal,0,0
1974,2,0,88,Turnhout,2,2300,180000,rbu60944,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60944,Normal,0,1
2020,4,0,95,Brussels,2,1000,365000,vbd44198,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd44198,New,0,1
1967,2,0,80,Jette,2,1090,235000,vbd46836,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd46836,Fully renovated,0,1
1972,2,0,117,Turnhout,2,2300,199000,rbu60951,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60951,,0,1
2015,,0,57,Brussels,1,1000,190000,vbd44717,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd44717,,0,0
1974,,0,88,Turnhout,2,2300,209000,rbu60960,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60960,Normal,0,0
,2,0,39,Brussels,1,1000,279000,vbd44719,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd44719,,0,0
1973,2,0,88,Jette,2,1090,225000,vbd46884,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd46884,Excellent,0,1
1974,2,0,120,Turnhout,2,2300,195000,rbu60968,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60968,Normal,0,1
1930,2,0,65,Brussels,1,1000,235000,vbd45012,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd45012,To be renovated,0,1
,2,0,60,Jette,1,1090,175000,vbd47191,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd47191,Normal,0,1
,2,0,95,Brussels,2,1000,650000,vbd45050,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd45050,Excellent,0,1
,2,0,195,Turnhout,3,2300,369000,rbu60969,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60969,Excellent,0,1
1974,2,0,55,Jette,1,1090,179000,vbd47388,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd47388,Normal,0,1
2022,2,0,90,Brussels,2,1000,365000,vbd45066,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd45066,Normal,0,1
,,0,102,Jette,3,1090,299000,vbd47389,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd47389,Normal,0,1
1980,2,0,149,Turnhout,2,2300,319000,rbu60974,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60974,Normal,0,1
1999,2,0,116,Turnhout,2,2300,289000,rbu60975,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60975,Normal,0,1
1970,2,0,100,Brussels,2,1000,515000,vbd45435,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd45435,Normal,0,1
1930,2,0,79,Jette,1,1090,239000,vbd48021,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd48021,Excellent,0,0
1980,2,0,167,Turnhout,2,2300,449000,rbu60977,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60977,Normal,0,1
1929,2,1,85,Brussels,2,1000,425000,vbd45702,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd45702,Fully renovated,0,1
,,0,91,Jette,2,1090,235000,vbd48867,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd48867,Excellent,0,1
1987,3,0,91,Turnhout,2,2300,189000,rbu60980,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60980,To be renovated,0,1
1973,,0,80,Jette,2,1090,238000,vbd49113,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd49113,Fully renovated,0,1
2025,2,0,133,Brussels,2,1000,799000,vbd45920,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd45920,New,0,1
,2,0,98,Turnhout,2,2300,229000,rbu60984,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60984,Normal,0,1
,2,1,203,Jette,3,1090,475000,vbd49344,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd49344,Normal,0,1
2027,2,0,114,Brussels,2,1000,725000,vbd45922,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd45922,New,0,1
1932,,0,68,Jette,1,1090,190000,vbd49848,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd49848,Normal,0,0
1980,2,0,124,Turnhout,2,2300,199000,rbu60986,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu60986,Normal,0,1
1988,,0,127,Brussels,2,1000,545000,vbd46153,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd46153,Fully renovated,0,0
1956,2,0,70,Jette,2,1090,220000,vbd49933,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd49933,,0,1
1972,2,0,133,Turnhout,3,2300,189000,rbu64306,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu64306,Normal,0,1
2007,4,0,126,Brussels,2,1000,620000,vbd46291,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd46291,Excellent,0,1
1967,2,0,95,Neder-Over-Heembeek,2,1120,299000,rbu61398,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1120/neder-over-heembeek/rbu61398,Normal,0,1
2025,2,0,114,Turnhout,3,2300,399900,rbu66746,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu66746,New,0,1
1957,2,0,68,Brussels,2,1000,250000,vbd46314,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd46314,Normal,0,1
2022,2,1,54,Neder-Over-Heembeek,1,1120,175000,vbd32100,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1120/neder-over-heembeek/vbd32100,Normal,0,1
2025,2,0,65,Turnhout,1,2300,232900,rbu66749,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu66749,New,0,1
1903,2,0,154,Brussels,4,1000,575000,vbd46398,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd46398,Normal,0,1
2025,2,0,114,Turnhout,3,2300,407900,rbu66751,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu66751,New,0,1
2005,,0,227,Brussels,2,1000,800000,vbd46453,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd46453,Excellent,0,1
2014,2,0,118,Neder-Over-Heembeek,3,1120,365000,vbd45752,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1120/neder-over-heembeek/vbd45752,Excellent,0,1
2009,3,0,119,Turnhout,3,2300,299000,rwc41154,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rwc41154,Excellent,0,1
2017,,0,29,Brussels,1,1000,150000,vbd46767,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd46767,Normal,0,0
1939,,1,117,Haren,2,1130,395000,vbd48916,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1130/haren/vbd48916,,0,1
2025,4,0,181,Rijkevorsel,3,2310,567000,rbu48653,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2310/rijkevorsel/rbu48653,New,0,1
,2,0,67,Evere,2,1140,259000,rbu37326,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/rbu37326,Normal,0,0
1935,3,0,118,Brussels,2,1000,375000,vbd47140,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd47140,Normal,0,0
1992,2,1,98,Rijkevorsel,2,2310,269000,rbu64861,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2310/rijkevorsel/rbu64861,Normal,0,1
1970,2,0,60,Evere,1,1140,179000,rbu43634,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/rbu43634,To be renovated,0,1
,3,0,169,Brussels,3,1000,715000,vbd47222,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd47222,,0,0
,,0,255,Brussels,3,1000,650000,vbd47510,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd47510,Normal,0,1
,,0,,,,,,rbu66910,,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/rbu66910,,0,
2003,,1,125,Hoogstraten,2,2320,425000,rbu00667,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2320/hoogstraten/rbu00667,,0,1
2026,2,0,89,Evere,2,1140,369000,vbd11516,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd11516,New,0,1
2003,,1,142,Hoogstraten,2,2320,419000,rbu00670,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2320/hoogstraten/rbu00670,,0,1
,2,0,109,Brussels,3,1000,435000,vbd47513,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd47513,Excellent,0,1
2000,2,1,73,Hoogstraten,1,2320,290000,rbu36149,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2320/hoogstraten/rbu36149,New,0,1
,,0,64,Evere,1,1140,249000,vbd16680,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd16680,Normal,0,0
2004,2,0,45,Brussels,1,1000,235000,vbd47632,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd47632,Excellent,0,1
,4,0,89,Evere,2,1140,259000,vbd22756,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd22756,,0,1
,2,0,181,Brussels,2,1000,675000,vbd47638,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd47638,,0,1
2015,,0,87,Hoogstraten,2,2320,390000,rbu62755,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2320/hoogstraten/rbu62755,Normal,0,1
2025,2,1,83,Evere,2,1140,325000,vbd44767,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd44767,New,0,1
,4,1,530,Beerse,12,2340,1195000,rbu00657,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2340/beerse/rbu00657,Normal,0,1
1925,2,0,50,Brussels,1,1000,249500,vbd47828,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd47828,Excellent,0,1
2024,3,0,112,Vosselaar,2,2350,405000,rbr90698,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2350/vosselaar/rbr90698,New,0,1
1969,2,0,76,Evere,2,1140,229000,vbd44775,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd44775,To renovate,0,1
1840,2,0,192,Brussels,3,1000,750000,vbd47830,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd47830,Excellent,0,0
2024,3,0,94,Vosselaar,2,2350,380000,rbr90702,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2350/vosselaar/rbr90702,New,0,1
,,0,100,Evere,2,1140,290000,vbd44932,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd44932,Normal,0,1
1962,,0,45,Brussels,1,1000,149000,vbd47893,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd47893,,0,0
,2,0,70,Brussels,2,1000,450000,vbd48223,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd48223,,0,1
1985,2,1,93,Oud-Turnhout,2,2360,174000,rbu60983,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2360/oud-turnhout/rbu60983,,0,1
1977,2,0,50,Evere,1,1140,219000,vbd45793,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd45793,Normal,0,1
,2,0,48,Brussels,1,1000,188000,vbd48437,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd48437,Normal,0,0
1977,,0,106,Evere,2,1140,245000,vbd46559,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd46559,Normal,0,1
,2,0,81,Oud-Turnhout,1,2360,169000,rbu61593,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2360/oud-turnhout/rbu61593,,0,1
1920,2,0,140,Brussels,3,1000,440000,vbd48452,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd48452,Excellent,1,0
1977,,0,96,Evere,1,1140,229000,vbd46755,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd46755,Normal,0,1
2005,,0,130,Mol,2,2400,359000,rbu56941,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2400/mol/rbu56941,,0,1
1975,,0,87,Evere,2,1140,279000,vbd46968,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd46968,To be renovated,0,1
2025,2,0,61,Brussels,1,1000,301000,vbd48459,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd48459,New,0,1
,,1,,Mol,2,2400,434532,rbu59593,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2400/mol/rbu59593,New,0,1
1997,3,0,121,Mol,3,2400,200000,rbu62710,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2400/mol/rbu62710,Normal,0,1
,,0,71,Brussels,1,1000,270000,vbd48605,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd48605,Normal,0,0
,2,0,72,Evere,2,1140,270000,vbd47016,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd47016,Normal,0,1
2008,,0,118,Mol,2,2400,359000,rbu63103,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2400/mol/rbu63103,,0,1
2018,,0,73,Brussels,1,1000,330000,vbd48661,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd48661,Normal,0,1
,,0,75,Evere,2,1140,269000,vbd47345,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd47345,Normal,0,0
2016,,1,77,Laakdal,2,2430,248000,rbt83843,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2430/laakdal/rbt83843,Excellent,0,1
1850,2,0,50,Brussels,1,1000,265000,vbd48737,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd48737,Excellent,0,1
2008,3,0,90,Evere,2,1140,370000,vbd47640,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd47640,Normal,0,1
2023,3,0,135,Laakdal,3,2430,439000,rbu62500,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2430/laakdal/rbu62500,New,0,1
1966,,0,142,Brussels,2,1000,450000,vbd48915,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd48915,,0,0
,2,0,73,Evere,2,1140,267000,vbd47645,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd47645,Fully renovated,0,1
1995,2,0,140,Brussels,2,1000,450000,vbd49047,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd49047,Normal,0,1
2024,,0,89,Vorst,1,2430,250000,rbu32488,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2430/vorst/rbu32488,New,0,1
1970,2,0,100,Evere,2,1140,275000,vbd48007,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd48007,Normal,0,1
2015,,0,29,Brussels,,1000,160000,vbd49127,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd49127,Excellent,0,0
2020,2,1,,Veerle,2,2431,279500,rbu61608,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2431/veerle/rbu61608,Normal,0,1
2021,,0,64,Evere,1,1140,299000,vbd48008,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd48008,Excellent,0,0
2000,4,0,90,Brussels,2,1000,295000,vbd49169,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd49169,,0,1
1964,3,1,101,Geel,2,2440,325000,rbu55484,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu55484,Excellent,0,1
1972,2,0,65,Evere,1,1140,229000,vbd48088,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd48088,Excellent,0,1
2012,,0,87,Brussels,2,1000,380000,vbd49235,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd49235,Normal,0,1
1964,3,0,124,Geel,2,2440,349000,rbu55485,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu55485,Normal,0,1
2016,,0,58,Evere,1,1140,235000,vbd48845,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd48845,Excellent,0,0
2014,,0,85,Geel,2,2440,245000,rbu55988,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu55988,,0,1
2022,2,0,125,Brussels,3,1000,399000,vbd49274,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd49274,New,0,0
1965,,0,80,Evere,2,1140,243000,vbd48914,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd48914,To be renovated,0,0
2023,,0,104,Geel,2,2440,297500,rbu56328,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu56328,New,0,1
2022,2,0,161,Brussels,4,1000,499000,vbd49275,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd49275,New,0,0
1965,,0,60,Evere,1,1140,175000,vbd48930,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd48930,,0,1
